Charm++> Running on Gemini (GNI) with 66 processes
Charm++> static SMSG
Charm++> SMSG memory: 325.9KB
Charm++> memory pool init block size: 8MB, total memory pool limit 0MB (0 means no limit)
Charm++> memory pool registered memory limit: 200000MB, send limit: 100000MB
Charm++> only comm thread send/recv messages
Charm++> Cray TLB page size: 2048K
Charm++> Running in SMP mode: numNodes 66,  15 worker threads per process
Charm++> The comm. thread both sends and receives messages
Charm++> Using recursive bisection (scheme 3) for topology aware partitions
Charm++> TORUS A SIZE 11 USING 8 9 10
Charm++> TORUS B SIZE 6 USING 0 1 2 3 4 5
Charm++> TORUS C SIZE 8 USING 0 1 2 3 4 5 6 7
Charm++> TORUS MINIMAL MESH SIZE IS 3 BY 6 BY 8
Redirecting stdout to files output_000/0/job0.0.log through 32
EXCHANGE_ACCEPT 21 (22) 22 (16) RUN 5749
EXCHANGE_ACCEPT 9 (1) 10 (7) RUN 5749
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5750
EXCHANGE_ACCEPT 20 (23) 21 (16) RUN 5750
EXCHANGE_ACCEPT 14 (20) 15 (26) RUN 5750
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5751
EXCHANGE_ACCEPT 23 (14) 24 (19) RUN 5751
EXCHANGE_ACCEPT 21 (23) 22 (22) RUN 5751
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5752
EXCHANGE_ACCEPT 20 (16) 21 (22) RUN 5752
EXCHANGE_ACCEPT 16 (13) 17 (0) RUN 5752
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5753
EXCHANGE_ACCEPT 25 (24) 26 (11) RUN 5753
EXCHANGE_ACCEPT 23 (19) 24 (14) RUN 5753
EXCHANGE_ACCEPT 19 (25) 20 (22) RUN 5753
EXCHANGE_ACCEPT 20 (25) 21 (16) RUN 5754
EXCHANGE_ACCEPT 25 (11) 26 (24) RUN 5755
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5756
EXCHANGE_ACCEPT 28 (29) 29 (28) RUN 5756
EXCHANGE_ACCEPT 24 (19) 25 (24) RUN 5756
EXCHANGE_ACCEPT 16 (0) 17 (13) RUN 5756
EXCHANGE_ACCEPT 12 (15) 13 (17) RUN 5756
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5758
EXCHANGE_ACCEPT 20 (16) 21 (25) RUN 5758
EXCHANGE_ACCEPT 25 (19) 26 (11) RUN 5759
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5760
EXCHANGE_ACCEPT 28 (28) 29 (29) RUN 5760
EXCHANGE_ACCEPT 4 (4) 5 (8) RUN 5760
EXCHANGE_ACCEPT 8 (6) 9 (7) RUN 5760
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5761
EXCHANGE_ACCEPT 21 (16) 22 (23) RUN 5761
EXCHANGE_ACCEPT 19 (22) 20 (25) RUN 5761
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5762
EXCHANGE_ACCEPT 20 (22) 21 (23) RUN 5762
EXCHANGE_ACCEPT 14 (26) 15 (20) RUN 5762
EXCHANGE_ACCEPT 4 (8) 5 (4) RUN 5764
EXCHANGE_ACCEPT 24 (24) 25 (11) RUN 5764
EXCHANGE_ACCEPT 29 (28) 30 (31) RUN 5765
EXCHANGE_ACCEPT 19 (25) 20 (23) RUN 5765
EXCHANGE_ACCEPT 20 (25) 21 (22) RUN 5766
EXCHANGE_ACCEPT 12 (17) 13 (15) RUN 5766
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5767
EXCHANGE_ACCEPT 21 (25) 22 (16) RUN 5767
EXCHANGE_ACCEPT 19 (23) 20 (22) RUN 5767
EXCHANGE_ACCEPT 17 (0) 18 (27) RUN 5767
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5768
EXCHANGE_ACCEPT 16 (13) 17 (27) RUN 5768
EXCHANGE_ACCEPT 14 (20) 15 (26) RUN 5768
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5769
EXCHANGE_ACCEPT 29 (31) 30 (28) RUN 5769
EXCHANGE_ACCEPT 21 (16) 22 (25) RUN 5769
EXCHANGE_ACCEPT 19 (22) 20 (23) RUN 5769
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5770
EXCHANGE_ACCEPT 30 (31) 31 (32) RUN 5770
EXCHANGE_ACCEPT 2 (18) 3 (10) RUN 5770
EXCHANGE_ACCEPT 20 (22) 21 (25) RUN 5770
EXCHANGE_ACCEPT 19 (23) 20 (25) RUN 5771
EXCHANGE_ACCEPT 28 (29) 29 (28) RUN 5772
EXCHANGE_ACCEPT 20 (23) 21 (22) RUN 5772
EXCHANGE_ACCEPT 25 (24) 26 (19) RUN 5773
EXCHANGE_ACCEPT 19 (25) 20 (22) RUN 5773
EXCHANGE_ACCEPT 17 (13) 18 (0) RUN 5773
EXCHANGE_ACCEPT 11 (9) 12 (15) RUN 5773
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5774
EXCHANGE_ACCEPT 28 (28) 29 (29) RUN 5774
EXCHANGE_ACCEPT 20 (25) 21 (23) RUN 5774
EXCHANGE_ACCEPT 8 (7) 9 (6) RUN 5774
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 5775
EXCHANGE_ACCEPT 11 (15) 12 (9) RUN 5775
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5776
EXCHANGE_ACCEPT 4 (4) 5 (8) RUN 5776
EXCHANGE_ACCEPT 20 (23) 21 (25) RUN 5776
EXCHANGE_ACCEPT 8 (6) 9 (7) RUN 5776
EXCHANGE_ACCEPT 31 (21) 32 (31) RUN 5777
EXCHANGE_ACCEPT 27 (30) 28 (29) RUN 5777
EXCHANGE_ACCEPT 21 (23) 22 (16) RUN 5777
EXCHANGE_ACCEPT 5 (4) 6 (12) RUN 5777
EXCHANGE_ACCEPT 31 (31) 32 (21) RUN 5779
EXCHANGE_ACCEPT 28 (30) 29 (28) RUN 5780
EXCHANGE_ACCEPT 20 (25) 21 (16) RUN 5780
EXCHANGE_ACCEPT 16 (27) 17 (0) RUN 5780
EXCHANGE_ACCEPT 14 (26) 15 (20) RUN 5780
EXCHANGE_ACCEPT 31 (21) 32 (31) RUN 5781
EXCHANGE_ACCEPT 5 (12) 6 (4) RUN 5781
EXCHANGE_ACCEPT 30 (32) 31 (31) RUN 5782
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5782
EXCHANGE_ACCEPT 20 (16) 21 (25) RUN 5782
EXCHANGE_ACCEPT 29 (30) 30 (31) RUN 5783
EXCHANGE_ACCEPT 25 (19) 26 (24) RUN 5783
EXCHANGE_ACCEPT 5 (4) 6 (12) RUN 5783
EXCHANGE_ACCEPT 21 (16) 22 (23) RUN 5783
EXCHANGE_ACCEPT 9 (6) 10 (1) RUN 5783
EXCHANGE_ACCEPT 11 (9) 12 (15) RUN 5783
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5784
EXCHANGE_ACCEPT 20 (25) 21 (23) RUN 5784
EXCHANGE_ACCEPT 25 (24) 26 (19) RUN 5785
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5786
EXCHANGE_ACCEPT 20 (23) 21 (25) RUN 5786
EXCHANGE_ACCEPT 12 (9) 13 (17) RUN 5786
EXCHANGE_ACCEPT 17 (27) 18 (13) RUN 5787
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5788
EXCHANGE_ACCEPT 8 (7) 9 (1) RUN 5788
EXCHANGE_ACCEPT 1 (5) 2 (10) RUN 5789
EXCHANGE_ACCEPT 29 (31) 30 (30) RUN 5789
EXCHANGE_ACCEPT 21 (23) 22 (16) RUN 5789
EXCHANGE_ACCEPT 5 (12) 6 (4) RUN 5789
EXCHANGE_ACCEPT 15 (26) 16 (0) RUN 5789
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5790
EXCHANGE_ACCEPT 20 (25) 21 (16) RUN 5790
EXCHANGE_ACCEPT 19 (22) 20 (16) RUN 5791
EXCHANGE_ACCEPT 15 (0) 16 (26) RUN 5791
EXCHANGE_ACCEPT 21 (25) 22 (23) RUN 5791
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5792
EXCHANGE_ACCEPT 6 (12) 7 (2) RUN 5792
EXCHANGE_ACCEPT 29 (30) 30 (31) RUN 5793
EXCHANGE_ACCEPT 1 (10) 2 (5) RUN 5793
EXCHANGE_ACCEPT 21 (23) 22 (25) RUN 5793
EXCHANGE_ACCEPT 19 (16) 20 (22) RUN 5793
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5794
EXCHANGE_ACCEPT 6 (2) 7 (12) RUN 5794
EXCHANGE_ACCEPT 21 (25) 22 (23) RUN 5795
EXCHANGE_ACCEPT 19 (22) 20 (16) RUN 5795
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5796
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5798
EXCHANGE_ACCEPT 20 (22) 21 (23) RUN 5798
EXCHANGE_ACCEPT 19 (16) 20 (23) RUN 5799
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5800
EXCHANGE_ACCEPT 6 (12) 7 (2) RUN 5800
EXCHANGE_ACCEPT 20 (16) 21 (22) RUN 5800
EXCHANGE_ACCEPT 17 (13) 18 (27) RUN 5801
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5802
EXCHANGE_ACCEPT 6 (2) 7 (12) RUN 5802
EXCHANGE_ACCEPT 19 (23) 20 (22) RUN 5803
EXCHANGE_ACCEPT 15 (26) 16 (0) RUN 5803
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5804
EXCHANGE_ACCEPT 12 (17) 13 (9) RUN 5804
EXCHANGE_ACCEPT 5 (4) 6 (12) RUN 5805
EXCHANGE_ACCEPT 21 (16) 22 (25) RUN 5805
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5806
EXCHANGE_ACCEPT 20 (23) 21 (25) RUN 5806
EXCHANGE_ACCEPT 22 (16) 23 (14) RUN 5806
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5807
EXCHANGE_ACCEPT 3 (18) 4 (8) RUN 5807
EXCHANGE_ACCEPT 21 (23) 22 (14) RUN 5807
EXCHANGE_ACCEPT 15 (0) 16 (26) RUN 5807
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5808
EXCHANGE_ACCEPT 10 (6) 11 (15) RUN 5808
EXCHANGE_ACCEPT 20 (25) 21 (14) RUN 5808
EXCHANGE_ACCEPT 15 (26) 16 (0) RUN 5809
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5810
EXCHANGE_ACCEPT 20 (14) 21 (25) RUN 5810
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5811
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5812
EXCHANGE_ACCEPT 24 (11) 25 (19) RUN 5812
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5814
EXCHANGE_ACCEPT 30 (30) 31 (32) RUN 5814
EXCHANGE_ACCEPT 20 (25) 21 (14) RUN 5814
EXCHANGE_ACCEPT 10 (15) 11 (6) RUN 5814
EXCHANGE_ACCEPT 21 (25) 22 (23) RUN 5815
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5816
EXCHANGE_ACCEPT 20 (14) 21 (23) RUN 5816
EXCHANGE_ACCEPT 17 (27) 18 (13) RUN 5817
EXCHANGE_ACCEPT 15 (0) 16 (26) RUN 5817
EXCHANGE_ACCEPT 26 (24) 27 (29) RUN 5818
EXCHANGE_ACCEPT 20 (23) 21 (14) RUN 5818
EXCHANGE_ACCEPT 18 (27) 19 (22) RUN 5818
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5820
EXCHANGE_ACCEPT 28 (28) 29 (31) RUN 5820
EXCHANGE_ACCEPT 26 (29) 27 (24) RUN 5820
EXCHANGE_ACCEPT 21 (23) 22 (25) RUN 5821
EXCHANGE_ACCEPT 11 (15) 12 (9) RUN 5821
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5822
EXCHANGE_ACCEPT 10 (6) 11 (9) RUN 5822
EXCHANGE_ACCEPT 20 (14) 21 (25) RUN 5822
EXCHANGE_ACCEPT 3 (8) 4 (18) RUN 5823
EXCHANGE_ACCEPT 17 (13) 18 (22) RUN 5823
EXCHANGE_ACCEPT 16 (0) 17 (22) RUN 5824
EXCHANGE_ACCEPT 31 (30) 32 (21) RUN 5825
EXCHANGE_ACCEPT 3 (18) 4 (8) RUN 5825
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5826
EXCHANGE_ACCEPT 31 (21) 32 (30) RUN 5827
EXCHANGE_ACCEPT 23 (16) 24 (19) RUN 5827
EXCHANGE_ACCEPT 9 (7) 10 (9) RUN 5827
EXCHANGE_ACCEPT 19 (27) 20 (25) RUN 5827
EXCHANGE_ACCEPT 7 (2) 8 (1) RUN 5829
EXCHANGE_ACCEPT 21 (14) 22 (23) RUN 5829
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5830
EXCHANGE_ACCEPT 22 (14) 23 (19) RUN 5830
EXCHANGE_ACCEPT 20 (27) 21 (23) RUN 5830
EXCHANGE_ACCEPT 31 (30) 32 (21) RUN 5831
EXCHANGE_ACCEPT 1 (5) 2 (10) RUN 5831
EXCHANGE_ACCEPT 13 (17) 14 (20) RUN 5831
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5832
EXCHANGE_ACCEPT 8 (2) 9 (9) RUN 5832
EXCHANGE_ACCEPT 31 (21) 32 (30) RUN 5833
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5834
EXCHANGE_ACCEPT 20 (23) 21 (27) RUN 5834
EXCHANGE_ACCEPT 31 (30) 32 (21) RUN 5835
EXCHANGE_ACCEPT 9 (2) 10 (7) RUN 5835
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5836
EXCHANGE_ACCEPT 22 (19) 23 (14) RUN 5836
EXCHANGE_ACCEPT 18 (13) 19 (25) RUN 5836
EXCHANGE_ACCEPT 31 (21) 32 (30) RUN 5837
EXCHANGE_ACCEPT 1 (3) 2 (5) RUN 5837
EXCHANGE_ACCEPT 0 (10) 1 (5) RUN 5838
EXCHANGE_ACCEPT 24 (16) 25 (11) RUN 5838
EXCHANGE_ACCEPT 16 (22) 17 (0) RUN 5838
EXCHANGE_ACCEPT 3 (8) 4 (18) RUN 5839
EXCHANGE_ACCEPT 5 (12) 6 (4) RUN 5839
EXCHANGE_ACCEPT 21 (23) 22 (14) RUN 5839
EXCHANGE_ACCEPT 13 (20) 14 (17) RUN 5839
EXCHANGE_ACCEPT 0 (5) 1 (10) RUN 5840
EXCHANGE_ACCEPT 30 (32) 31 (30) RUN 5840
EXCHANGE_ACCEPT 6 (12) 7 (1) RUN 5840
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5841
EXCHANGE_ACCEPT 24 (11) 25 (16) RUN 5842
EXCHANGE_ACCEPT 20 (27) 21 (14) RUN 5842
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5843
EXCHANGE_ACCEPT 29 (28) 30 (30) RUN 5843
EXCHANGE_ACCEPT 1 (5) 2 (3) RUN 5843
EXCHANGE_ACCEPT 19 (13) 20 (14) RUN 5843
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5844
EXCHANGE_ACCEPT 18 (25) 19 (14) RUN 5844
EXCHANGE_ACCEPT 10 (2) 11 (6) RUN 5844
EXCHANGE_ACCEPT 29 (30) 30 (28) RUN 5845
EXCHANGE_ACCEPT 19 (25) 20 (13) RUN 5845
EXCHANGE_ACCEPT 15 (26) 16 (0) RUN 5845
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5846
EXCHANGE_ACCEPT 18 (14) 19 (13) RUN 5846
EXCHANGE_ACCEPT 20 (25) 21 (27) RUN 5846
EXCHANGE_ACCEPT 27 (29) 28 (31) RUN 5847
EXCHANGE_ACCEPT 21 (25) 22 (23) RUN 5847
EXCHANGE_ACCEPT 9 (7) 10 (6) RUN 5847
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5848
EXCHANGE_ACCEPT 20 (27) 21 (23) RUN 5848
EXCHANGE_ACCEPT 14 (20) 15 (0) RUN 5848
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5849
EXCHANGE_ACCEPT 1 (10) 2 (5) RUN 5849
EXCHANGE_ACCEPT 27 (31) 28 (29) RUN 5849
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5850
EXCHANGE_ACCEPT 14 (0) 15 (20) RUN 5850
EXCHANGE_ACCEPT 3 (18) 4 (8) RUN 5851
EXCHANGE_ACCEPT 5 (4) 6 (1) RUN 5851
EXCHANGE_ACCEPT 19 (14) 20 (23) RUN 5851
EXCHANGE_ACCEPT 21 (27) 22 (25) RUN 5851
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5852
EXCHANGE_ACCEPT 28 (31) 29 (28) RUN 5852
EXCHANGE_ACCEPT 19 (23) 20 (14) RUN 5853
EXCHANGE_ACCEPT 15 (0) 16 (26) RUN 5853
EXCHANGE_ACCEPT 20 (23) 21 (25) RUN 5854
EXCHANGE_ACCEPT 14 (20) 15 (26) RUN 5854
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5855
EXCHANGE_ACCEPT 1 (5) 2 (10) RUN 5855
EXCHANGE_ACCEPT 5 (1) 6 (4) RUN 5855
EXCHANGE_ACCEPT 7 (12) 8 (9) RUN 5855
EXCHANGE_ACCEPT 28 (28) 29 (31) RUN 5856
EXCHANGE_ACCEPT 20 (25) 21 (23) RUN 5856
EXCHANGE_ACCEPT 1 (10) 2 (5) RUN 5857
EXCHANGE_ACCEPT 21 (25) 22 (27) RUN 5857
EXCHANGE_ACCEPT 20 (23) 21 (27) RUN 5858
EXCHANGE_ACCEPT 12 (15) 13 (17) RUN 5858
EXCHANGE_ACCEPT 21 (23) 22 (25) RUN 5859
EXCHANGE_ACCEPT 17 (22) 18 (13) RUN 5859
EXCHANGE_ACCEPT 19 (14) 20 (27) RUN 5859
EXCHANGE_ACCEPT 11 (2) 12 (17) RUN 5859
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5860
EXCHANGE_ACCEPT 2 (10) 3 (8) RUN 5860
EXCHANGE_ACCEPT 21 (25) 22 (23) RUN 5861
EXCHANGE_ACCEPT 19 (27) 20 (14) RUN 5861
EXCHANGE_ACCEPT 15 (20) 16 (0) RUN 5861
EXCHANGE_ACCEPT 13 (15) 14 (26) RUN 5861
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5862
EXCHANGE_ACCEPT 26 (24) 27 (29) RUN 5862
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5863
EXCHANGE_ACCEPT 19 (14) 20 (27) RUN 5863
EXCHANGE_ACCEPT 7 (9) 8 (12) RUN 5863
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5864
EXCHANGE_ACCEPT 20 (14) 21 (23) RUN 5864
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5865
EXCHANGE_ACCEPT 19 (27) 20 (23) RUN 5865
EXCHANGE_ACCEPT 28 (31) 29 (28) RUN 5866
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5866
EXCHANGE_ACCEPT 20 (27) 21 (14) RUN 5866
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5867
EXCHANGE_ACCEPT 21 (27) 22 (25) RUN 5867
EXCHANGE_ACCEPT 6 (1) 7 (12) RUN 5868
EXCHANGE_ACCEPT 8 (9) 9 (6) RUN 5868
EXCHANGE_ACCEPT 3 (10) 4 (18) RUN 5869
EXCHANGE_ACCEPT 21 (25) 22 (27) RUN 5869
EXCHANGE_ACCEPT 19 (23) 20 (14) RUN 5869
EXCHANGE_ACCEPT 10 (7) 11 (17) RUN 5870
EXCHANGE_ACCEPT 3 (18) 4 (10) RUN 5871
EXCHANGE_ACCEPT 19 (14) 20 (23) RUN 5871
EXCHANGE_ACCEPT 21 (27) 22 (25) RUN 5871
EXCHANGE_ACCEPT 17 (13) 18 (22) RUN 5871
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5873
EXCHANGE_ACCEPT 19 (23) 20 (14) RUN 5873
EXCHANGE_ACCEPT 15 (0) 16 (20) RUN 5873
EXCHANGE_ACCEPT 0 (3) 1 (5) RUN 5874
EXCHANGE_ACCEPT 13 (26) 14 (15) RUN 5875
EXCHANGE_ACCEPT 0 (5) 1 (3) RUN 5876
EXCHANGE_ACCEPT 2 (8) 3 (10) RUN 5876
EXCHANGE_ACCEPT 20 (23) 21 (25) RUN 5876
EXCHANGE_ACCEPT 19 (14) 20 (25) RUN 5877
EXCHANGE_ACCEPT 4 (18) 5 (4) RUN 5878
EXCHANGE_ACCEPT 27 (24) 28 (28) RUN 5879
EXCHANGE_ACCEPT 1 (5) 2 (10) RUN 5879
EXCHANGE_ACCEPT 19 (25) 20 (14) RUN 5879
EXCHANGE_ACCEPT 21 (23) 22 (27) RUN 5879
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5881
EXCHANGE_ACCEPT 25 (11) 26 (29) RUN 5881
EXCHANGE_ACCEPT 23 (19) 24 (16) RUN 5881
EXCHANGE_ACCEPT 21 (27) 22 (23) RUN 5881
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5882
EXCHANGE_ACCEPT 29 (31) 30 (30) RUN 5883
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5883
EXCHANGE_ACCEPT 19 (14) 20 (25) RUN 5883
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5884
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5885
EXCHANGE_ACCEPT 25 (29) 26 (11) RUN 5885
EXCHANGE_ACCEPT 19 (25) 20 (14) RUN 5885
EXCHANGE_ACCEPT 20 (25) 21 (23) RUN 5886
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5887
EXCHANGE_ACCEPT 19 (14) 20 (23) RUN 5887
EXCHANGE_ACCEPT 2 (5) 3 (8) RUN 5888
EXCHANGE_ACCEPT 10 (17) 11 (7) RUN 5888
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5890
EXCHANGE_ACCEPT 20 (14) 21 (25) RUN 5890
EXCHANGE_ACCEPT 16 (0) 17 (22) RUN 5890
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5891
EXCHANGE_ACCEPT 29 (30) 30 (31) RUN 5891
EXCHANGE_ACCEPT 27 (28) 28 (24) RUN 5891
EXCHANGE_ACCEPT 19 (23) 20 (25) RUN 5891
EXCHANGE_ACCEPT 9 (9) 10 (7) RUN 5891
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5892
EXCHANGE_ACCEPT 16 (22) 17 (0) RUN 5892
EXCHANGE_ACCEPT 8 (6) 9 (7) RUN 5892
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5893
EXCHANGE_ACCEPT 19 (25) 20 (23) RUN 5893
EXCHANGE_ACCEPT 21 (14) 22 (27) RUN 5893
EXCHANGE_ACCEPT 13 (15) 14 (26) RUN 5893
EXCHANGE_ACCEPT 4 (4) 5 (18) RUN 5894
EXCHANGE_ACCEPT 10 (9) 11 (17) RUN 5894
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5895
EXCHANGE_ACCEPT 7 (1) 8 (7) RUN 5895
EXCHANGE_ACCEPT 19 (23) 20 (25) RUN 5895
EXCHANGE_ACCEPT 24 (19) 25 (11) RUN 5896
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5897
EXCHANGE_ACCEPT 19 (25) 20 (23) RUN 5897
EXCHANGE_ACCEPT 21 (27) 22 (14) RUN 5897
EXCHANGE_ACCEPT 11 (9) 12 (2) RUN 5897
EXCHANGE_ACCEPT 13 (26) 14 (15) RUN 5897
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5898
EXCHANGE_ACCEPT 19 (23) 20 (25) RUN 5899
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5900
EXCHANGE_ACCEPT 24 (11) 25 (19) RUN 5900
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5901
EXCHANGE_ACCEPT 3 (5) 4 (18) RUN 5901
EXCHANGE_ACCEPT 28 (28) 29 (31) RUN 5902
EXCHANGE_ACCEPT 22 (27) 23 (16) RUN 5902
EXCHANGE_ACCEPT 3 (18) 4 (5) RUN 5903
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5904
EXCHANGE_ACCEPT 2 (8) 3 (5) RUN 5904
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5905
EXCHANGE_ACCEPT 21 (14) 22 (16) RUN 5905
EXCHANGE_ACCEPT 19 (25) 20 (23) RUN 5905
EXCHANGE_ACCEPT 11 (2) 12 (9) RUN 5905
EXCHANGE_ACCEPT 26 (29) 27 (24) RUN 5906
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5906
EXCHANGE_ACCEPT 18 (13) 19 (23) RUN 5906
EXCHANGE_ACCEPT 20 (25) 21 (16) RUN 5906
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5907
EXCHANGE_ACCEPT 21 (25) 22 (14) RUN 5907
EXCHANGE_ACCEPT 19 (13) 20 (16) RUN 5907
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5908
EXCHANGE_ACCEPT 26 (24) 27 (29) RUN 5908
EXCHANGE_ACCEPT 20 (13) 21 (14) RUN 5908
EXCHANGE_ACCEPT 22 (25) 23 (27) RUN 5908
EXCHANGE_ACCEPT 8 (1) 9 (6) RUN 5908
EXCHANGE_ACCEPT 10 (17) 11 (9) RUN 5908
EXCHANGE_ACCEPT 14 (26) 15 (20) RUN 5908
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5909
EXCHANGE_ACCEPT 5 (4) 6 (12) RUN 5909
EXCHANGE_ACCEPT 19 (16) 20 (14) RUN 5909
EXCHANGE_ACCEPT 15 (26) 16 (0) RUN 5909
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5910
EXCHANGE_ACCEPT 26 (29) 27 (24) RUN 5910
EXCHANGE_ACCEPT 20 (16) 21 (13) RUN 5910
EXCHANGE_ACCEPT 15 (0) 16 (26) RUN 5911
EXCHANGE_ACCEPT 3 (8) 4 (18) RUN 5913
EXCHANGE_ACCEPT 19 (14) 20 (13) RUN 5913
EXCHANGE_ACCEPT 13 (15) 14 (20) RUN 5913
EXCHANGE_ACCEPT 28 (31) 29 (28) RUN 5914
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5914
EXCHANGE_ACCEPT 20 (14) 21 (16) RUN 5914
EXCHANGE_ACCEPT 14 (15) 15 (26) RUN 5914
EXCHANGE_ACCEPT 31 (32) 32 (21) RUN 5915
EXCHANGE_ACCEPT 3 (18) 4 (8) RUN 5915
EXCHANGE_ACCEPT 21 (14) 22 (27) RUN 5915
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5916
EXCHANGE_ACCEPT 20 (16) 21 (27) RUN 5916
EXCHANGE_ACCEPT 10 (9) 11 (17) RUN 5916
EXCHANGE_ACCEPT 5 (12) 6 (4) RUN 5917
EXCHANGE_ACCEPT 19 (13) 20 (27) RUN 5917
EXCHANGE_ACCEPT 0 (3) 1 (10) RUN 5918
EXCHANGE_ACCEPT 31 (21) 32 (32) RUN 5919
EXCHANGE_ACCEPT 3 (8) 4 (18) RUN 5919
EXCHANGE_ACCEPT 21 (16) 22 (14) RUN 5919
EXCHANGE_ACCEPT 19 (27) 20 (13) RUN 5919
EXCHANGE_ACCEPT 11 (9) 12 (2) RUN 5919
EXCHANGE_ACCEPT 0 (10) 1 (3) RUN 5920
EXCHANGE_ACCEPT 29 (31) 30 (30) RUN 5921
